Name,Surname,PESEL,Examination Date,Examination Name,Systolic Pressure,Diastolic Pressure,Body Height,Body Weight,BMI,Heart Rate
Brandi Zavala,Dominguez,81720285123,"PyQt5.QtCore.QDateTime(2018, 2, 24, 15, 20, 36)",Heart Rate,0,0,0,0,0,69
Brandi Zavala,Dominguez,81720285123,"PyQt5.QtCore.QDateTime(2018, 4, 4, 15, 20, 40)",Heart Rate,0,0,0,0,0,66
Brandi Zavala,Dominguez,81720285123,"PyQt5.QtCore.QDateTime(2018, 2, 17, 15, 20, 40)",Wellness,0,0,163,79,30,0
Brandi Zavala,Dominguez,81720285123,"PyQt5.QtCore.QDateTime(2018, 3, 20, 15, 20, 43)",Heart Rate,0,0,0,0,0,89
Brandi Zavala,Dominguez,81720285123,"PyQt5.QtCore.QDateTime(2018, 2, 16, 15, 20, 44)",Heart Rate,0,0,0,0,0,90
Brandi Zavala,Dominguez,81720285123,"PyQt5.QtCore.QDateTime(2018, 2, 6, 15, 20, 44)",Wellness,0,0,192,75,20,0
Brandi Zavala,Dominguez,81720285123,"PyQt5.QtCore.QDateTime(2018, 1, 25, 15, 20, 51)",BloodPressure,120,67,0,0,0,0
Brandi Zavala,Dominguez,81720285123,"PyQt5.QtCore.QDateTime(2018, 2, 7, 15, 20, 51)",Wellness,0,0,164,95,35,0
Brandi Zavala,Dominguez,81720285123,"PyQt5.QtCore.QDateTime(2018, 3, 8, 15, 20, 51)",Wellness,0,0,194,128,34,0
Brandi Zavala,Dominguez,81720285123,"PyQt5.QtCore.QDateTime(2018, 2, 26, 15, 20, 54)",Wellness,0,0,180,45,14,0
Brandi Zavala,Dominguez,81720285123,"PyQt5.QtCore.QDateTime(2018, 1, 8, 15, 20, 55)",Heart Rate,0,0,0,0,0,99
Brandi Zavala,Dominguez,81720285123,"PyQt5.QtCore.QDateTime(2018, 1, 9, 15, 20, 57)",Heart Rate,0,0,0,0,0,70
Brandi Zavala,Dominguez,81720285123,"PyQt5.QtCore.QDateTime(2018, 3, 25, 15, 20, 58)",Heart Rate,0,0,0,0,0,94
