Name,Surname,PESEL,Examination Date,Examination Name,Systolic Pressure,Diastolic Pressure,Body Height,Body Weight,BMI,Heart Rate
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 26, 19, 26, 5)",BloodPressure,114,98,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 3, 12, 19, 26, 9)",Heart Rate,0,0,0,0,0,79
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 5, 3, 19, 26, 12)",Heart Rate,0,0,0,0,0,70
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 23, 19, 26, 17)",Heart Rate,0,0,0,0,0,76
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 22, 19, 26, 19)",BloodPressure,106,90,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 5, 6, 19, 26, 21)",BloodPressure,126,68,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 3, 19, 26, 22)",Heart Rate,0,0,0,0,0,70
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 3, 24, 19, 26, 23)",BloodPressure,110,68,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 29, 19, 26, 28)",BloodPressure,129,98,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 6, 19, 26, 28)",BloodPressure,127,84,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 11, 19, 26, 38)",Wellness,0,0,181,70,21,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 3, 15, 19, 26, 38)",Heart Rate,0,0,0,0,0,92
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 2, 19, 26, 38)",BloodPressure,137,93,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 1, 28, 19, 26, 38)",Heart Rate,0,0,0,0,0,71
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 13, 19, 26, 39)",Heart Rate,0,0,0,0,0,71
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 9, 19, 26, 43)",BloodPressure,113,79,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 29, 19, 26, 43)",Wellness,0,0,176,131,42,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 5, 1, 19, 26, 50)",BloodPressure,100,69,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 3, 7, 19, 26, 51)",Wellness,0,0,179,137,43,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 1, 27, 19, 26, 51)",BloodPressure,129,70,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 1, 19, 26, 52)",Wellness,0,0,165,65,24,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 12, 19, 26, 58)",Heart Rate,0,0,0,0,0,62
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 5, 2, 19, 27)",Wellness,0,0,162,80,30,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 3, 19, 27, 7)",Wellness,0,0,163,48,18,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 11, 19, 27, 10)",BloodPressure,128,89,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 9, 19, 27, 15)",Heart Rate,0,0,0,0,0,92
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 3, 11, 19, 27, 17)",Wellness,0,0,186,112,32,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 12, 19, 27, 18)",Heart Rate,0,0,0,0,0,100
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 3, 23, 19, 27, 19)",Heart Rate,0,0,0,0,0,68
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 3, 29, 19, 27, 23)",BloodPressure,116,74,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 3, 19, 27, 24)",Heart Rate,0,0,0,0,0,67
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 3, 26, 19, 27, 24)",Wellness,0,0,154,120,51,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 15, 19, 27, 24)",Heart Rate,0,0,0,0,0,72
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 26, 19, 27, 31)",Heart Rate,0,0,0,0,0,74
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 1, 19, 27, 36)",Wellness,0,0,156,69,28,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 4, 19, 27, 38)",BloodPressure,138,65,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 1, 30, 19, 27, 40)",Heart Rate,0,0,0,0,0,83
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 26, 19, 27, 42)",Wellness,0,0,169,115,40,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 17, 19, 27, 43)",Heart Rate,0,0,0,0,0,68
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 5, 19, 27, 45)",Heart Rate,0,0,0,0,0,95
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 2, 19, 27, 45)",Heart Rate,0,0,0,0,0,100
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 3, 15, 19, 27, 50)",Wellness,0,0,189,114,32,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 18, 19, 27, 50)",Heart Rate,0,0,0,0,0,95
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 4, 26, 19, 27, 51)",Heart Rate,0,0,0,0,0,73
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 3, 5, 19, 27, 53)",Heart Rate,0,0,0,0,0,90
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 2, 1, 19, 27, 56)",BloodPressure,139,61,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 3, 21, 19, 27, 57)",BloodPressure,117,60,0,0,0,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 3, 21, 19, 27, 58)",Wellness,0,0,195,102,27,0
Joseph,Banks,75680551355,"PyQt5.QtCore.QDateTime(2018, 1, 28, 19, 28)",BloodPressure,129,86,0,0,0,0
